,Date,Rate,Open,High,Low,Volume,Change %
1850,2014-06-22,1267.67,1267.9,1268.03,1265.24,16.48M,0.1
1851,2014-06-19,1266.42,1267.03,1269.09,1266.42,65.92M,0.41
1852,2014-06-18,1261.2,1260.42,1262.96,1258.78,42.92M,0.19
1853,2014-06-17,1258.87,1256.2,1259.15,1255.23,45.90M,0.19
1854,2014-06-16,1256.49,1250.81,1257.09,1248.85,59.93M,0.33
1855,2014-06-15,1252.34,1253.83,1255.76,1251.65,42.15M,-0.46
1856,2014-06-12,1258.1,1261.61,1262.81,1256.87,177.38M,-0.27
1857,2014-06-11,1261.46,1266.7,1267.29,1260.05,55.15M,-0.38
1858,2014-06-10,1266.33,1269.93,1269.93,1264.31,46.58M,-0.34
1859,2014-06-09,1270.66,1272.67,1272.74,1269.82,49.24M,-0.15
1860,2014-06-08,1272.55,1269.04,1272.85,1268.5,44.69M,1.01
1861,2014-06-05,1259.84,1258.55,1264.69,1258.55,78.80M,-0.01
1862,2014-06-02,1260.0,1262.82,1264.54,1258.27,50.94M,0.0
1863,2014-06-01,1260.0,1258.22,1260.18,1258.01,23.44M,0.24
1864,2014-05-29,1256.99,1261.86,1262.53,1256.74,104.02M,-0.36
1865,2014-05-28,1261.5,1268.58,1269.21,1261.23,42.55M,-0.29
1866,2014-05-27,1265.18,1268.33,1269.3,1264.88,88.37M,-0.22
1867,2014-05-26,1267.99,1265.83,1271.03,1265.17,65.16M,0.23
1868,2014-05-25,1265.13,1257.64,1265.13,1257.41,29.89M,1.11
1869,2014-05-22,1251.18,1248.74,1255.79,1248.74,80.69M,-0.05
1870,2014-05-21,1251.8,1249.98,1252.51,1248.98,314.21M,0.09
1871,2014-05-20,1250.66,1252.5,1255.27,1250.41,65.24M,0.08
1872,2014-05-19,1249.71,1249.33,1251.74,1245.23,56.90M,0.09
1873,2014-05-18,1248.63,1249.11,1249.85,1247.07,32.11M,0.25
1874,2014-05-15,1245.51,1255.17,1257.77,1245.51,72.70M,-0.62
1875,2014-05-14,1253.32,1255.91,1257.12,1252.18,87.62M,-0.07
1876,2014-05-13,1254.16,1245.68,1255.24,1244.15,100.40M,0.93
1877,2014-05-12,1242.6,1238.97,1242.6,1238.24,116.61M,0.48
1878,2014-05-11,1236.68,1235.88,1237.39,1235.07,76.02M,-0.11
1879,2014-05-08,1238.1,1237.43,1240.57,1234.45,84.14M,0.3
1880,2014-05-07,1234.36,1242.42,1243.51,1234.36,78.38M,-0.94
1881,2014-05-04,1246.08,1250.34,1250.9,1243.93,67.82M,-0.47
1882,2014-05-01,1251.94,1247.55,1252.62,1247.55,39.05M,0.07
1883,2014-04-30,1251.12,1254.05,1256.86,1248.59,69.94M,-0.4
1884,2014-04-29,1256.1,1261.86,1262.08,1255.77,56.70M,-0.42
1885,2014-04-28,1261.34,1258.45,1263.33,1257.33,50.35M,0.25
1886,2014-04-27,1258.17,1257.55,1260.89,1255.87,33.56M,-0.66
1887,2014-04-24,1266.48,1269.11,1277.18,1263.69,159.82M,-0.38
1888,2014-04-23,1271.33,1279.1,1281.95,1270.88,110.89M,-0.77
1889,2014-04-22,1281.2,1265.9,1281.2,1265.03,50.48M,1.53
1890,2014-04-17,1261.85,1271.49,1271.6,1259.45,33.03M,-0.67
1891,2014-04-16,1270.31,1273.09,1274.35,1268.9,45.48M,0.29
1892,2014-04-13,1266.58,1260.24,1269.58,1258.49,59.90M,-1.6
1893,2014-04-10,1287.19,1297.16,1299.04,1287.19,136.85M,-0.25
1894,2014-04-09,1290.46,1284.96,1290.73,1284.48,78.06M,0.72
1895,2014-04-08,1281.19,1293.56,1294.56,1280.05,148.07M,-1.31
1896,2014-04-07,1298.25,1299.13,1299.75,1291.28,87.10M,-0.09
1897,2014-04-06,1299.37,1290.64,1299.37,1287.67,88.40M,-0.09
1898,2014-04-03,1300.56,1300.86,1302.2,1298.16,98.16M,0.1
1899,2014-04-02,1299.28,1298.2,1299.28,1295.59,77.11M,0.38
1900,2014-04-01,1294.42,1286.73,1294.45,1286.39,79.47M,0.9
1901,2014-03-31,1282.83,1281.2,1283.73,1276.22,90.92M,0.1
1902,2014-03-30,1281.6,1281.34,1283.03,1278.46,112.26M,0.01
1903,2014-03-27,1281.5,1283.59,1283.88,1278.47,172.21M,-0.45
1904,2014-03-26,1287.33,1288.56,1292.57,1286.66,193.39M,0.24
1905,2014-03-25,1284.21,1276.46,1287.16,1275.72,103.00M,0.84
1906,2014-03-24,1273.46,1287.02,1290.07,1270.19,91.12M,-0.77
1907,2014-03-23,1283.39,1273.77,1284.0,1272.56,58.67M,0.38
1908,2014-03-20,1278.54,1278.03,1282.07,1276.95,107.10M,-0.28
1909,2014-03-19,1282.16,1277.8,1282.67,1276.46,83.96M,0.5
1910,2014-03-18,1275.75,1273.7,1275.75,1269.44,56.78M,0.34
1911,2014-03-17,1271.49,1267.23,1273.01,1265.13,66.05M,0.31
1912,2014-03-13,1267.51,1268.15,1269.5,1265.85,144.45M,0.16
1913,2014-03-12,1265.43,1269.35,1269.35,1260.99,66.30M,-0.57
1914,2014-03-11,1272.66,1270.6,1272.74,1267.73,79.94M,0.47
1915,2014-03-10,1266.75,1265.1,1272.86,1264.29,67.94M,0.03
1916,2014-03-09,1266.32,1266.35,1267.74,1264.33,50.20M,-0.53
1917,2014-03-06,1273.07,1272.06,1275.9,1267.38,61.14M,0.24
1918,2014-03-05,1269.99,1270.02,1271.31,1267.67,69.64M,0.11
1919,2014-03-04,1268.58,1259.48,1268.82,1259.27,118.78M,1.22
1920,2014-03-03,1253.24,1254.36,1254.36,1246.46,79.90M,-0.26
1921,2014-03-02,1256.54,1257.85,1257.85,1252.47,47.82M,0.0
1922,2014-02-27,1256.53,1257.79,1259.25,1250.62,197.88M,0.25
1923,2014-02-26,1253.35,1245.38,1253.35,1244.04,76.03M,0.97
1924,2014-02-25,1241.28,1241.17,1245.05,1237.15,74.91M,0.38
1925,2014-02-24,1236.58,1225.69,1236.58,1225.69,81.24M,0.85
1926,2014-02-23,1226.1,1231.52,1231.52,1225.21,41.53M,0.06
1927,2014-02-20,1225.34,1220.92,1225.34,1218.22,63.42M,0.07
1928,2014-02-19,1224.45,1224.48,1225.74,1220.8,60.48M,0.14
1929,2014-02-18,1222.76,1221.7,1224.65,1217.9,67.73M,0.25
1930,2014-02-17,1219.77,1216.78,1220.96,1216.0,26.11M,0.35
1931,2014-02-16,1215.57,1215.15,1219.14,1215.04,31.34M,0.54
1932,2014-02-13,1209.05,1208.85,1209.14,1203.27,72.36M,-0.1
1933,2014-02-12,1210.22,1215.72,1216.91,1209.43,94.92M,0.1
1934,2014-02-11,1209.07,1208.53,1212.83,1207.16,134.26M,0.39
1935,2014-02-10,1204.35,1208.04,1210.08,1200.16,137.19M,-0.41
1936,2014-02-09,1209.3,1211.47,1212.97,1208.59,145.77M,0.22
1937,2014-02-06,1206.64,1200.72,1212.21,1200.67,97.07M,0.6
1938,2014-02-05,1199.47,1198.41,1202.7,1197.53,81.55M,0.18
1939,2014-02-04,1197.29,1180.65,1197.97,1179.96,123.28M,0.02
1940,2014-02-03,1197.11,1202.36,1204.45,1196.13,151.26M,-0.4
1941,2014-02-02,1201.89,1200.94,1204.2,1197.32,122.48M,0.19
1942,2014-01-30,1199.66,1190.17,1202.32,1189.49,176.62M,-0.32
1943,2014-01-29,1203.55,1217.53,1221.86,1202.17,92.47M,-0.49
1944,2014-01-28,1209.45,1207.85,1209.83,1202.77,63.46M,0.4
1945,2014-01-27,1204.68,1198.63,1207.8,1196.91,58.85M,0.46
1946,2014-01-26,1199.12,1198.45,1199.36,1195.34,73.02M,-1.7
1947,2014-01-23,1219.85,1231.66,1231.66,1219.09,66.96M,-0.64
1948,2014-01-22,1227.75,1228.3,1231.89,1226.53,125.45M,-0.13
1949,2014-01-21,1229.36,1229.0,1230.43,1224.23,80.75M,0.56
1950,2014-01-20,1222.5,1237.46,1239.27,1220.05,91.97M,-1.18
1951,2014-01-19,1237.05,1241.23,1241.23,1235.5,63.61M,-0.57
1952,2014-01-16,1244.2,1244.49,1245.25,1241.75,93.29M,-0.08
1953,2014-01-15,1245.14,1242.64,1245.18,1240.73,87.04M,1.21
1954,2014-01-14,1230.3,1229.51,1233.26,1226.06,74.96M,-0.47
1955,2014-01-13,1236.14,1226.45,1236.14,1225.56,98.87M,0.77
1956,2014-01-12,1226.7,1223.13,1226.9,1222.15,54.41M,0.7
1957,2014-01-09,1218.16,1218.36,1220.78,1213.21,88.82M,-0.14
1958,2014-01-08,1219.82,1223.11,1225.18,1217.91,92.59M,0.1
1959,2014-01-07,1218.65,1210.62,1219.67,1208.7,106.71M,0.92
1960,2014-01-06,1207.56,1208.34,1209.39,1203.72,105.19M,-0.1
1961,2014-01-05,1208.73,1210.84,1211.6,1205.32,62.08M,0.26
1962,2014-01-02,1205.63,1218.24,1219.55,1205.63,123.58M,-1.12
1963,2014-01-01,1219.32,1214.33,1219.93,1208.17,170.59M,0.96
1964,2013-12-31,1207.69,1201.29,1208.2,1199.67,117.33M,0.76
1965,2013-12-30,1198.57,1199.44,1200.98,1194.85,115.56M,0.32
1966,2013-12-29,1194.73,1204.78,1205.41,1193.28,83.55M,-1.14
1967,2013-12-26,1208.5,1202.62,1208.5,1201.94,161.71M,-0.22
1968,2013-12-25,1211.17,1215.9,1218.18,1211.17,59.67M,0.01
1969,2013-12-24,1211.1,1216.29,1218.96,1208.92,81.94M,-0.44
1970,2013-12-23,1216.51,1213.45,1222.11,1211.79,158.00M,0.65
1971,2013-12-22,1208.61,1198.37,1208.61,1196.66,163.32M,1.1
1972,2013-12-19,1195.46,1205.76,1205.86,1193.91,138.47M,0.02
1973,2013-12-18,1195.28,1193.42,1197.23,1192.45,73.17M,0.51
1974,2013-12-17,1189.2,1192.82,1195.58,1187.85,98.06M,-0.25
1975,2013-12-16,1192.19,1178.59,1192.67,1178.59,91.98M,0.99
1976,2013-12-15,1180.52,1181.73,1184.39,1178.63,68.13M,-0.5
1977,2013-12-12,1186.47,1186.3,1195.07,1182.45,1.04B,-1.34
1978,2013-12-11,1202.6,1206.28,1211.05,1201.99,143.00M,-0.58
1979,2013-12-10,1209.6,1220.64,1221.65,1201.83,218.99M,-0.87
1980,2013-12-09,1220.17,1226.34,1226.42,1220.17,307.35M,-0.37
1981,2013-12-08,1224.64,1227.0,1230.09,1222.88,144.92M,0.28
1982,2013-12-05,1221.21,1218.87,1222.51,1216.38,-,0.22
1983,2013-12-04,1218.5,1224.39,1224.39,1213.0,207.51M,-0.33
1984,2013-12-03,1222.48,1230.4,1230.73,1220.97,208.63M,-0.59
1985,2013-12-02,1229.72,1236.68,1238.69,1228.63,272.33M,-0.4
1986,2013-12-01,1234.66,1222.91,1234.75,1222.68,182.30M,1.28
1987,2013-11-28,1219.1,1216.36,1220.22,1215.74,217.69M,0.26
1988,2013-11-27,1215.98,1216.35,1217.46,1213.93,127.81M,0.2
1989,2013-11-26,1213.57,1218.53,1218.66,1211.32,222.52M,-0.32
1990,2013-11-25,1217.45,1223.68,1223.96,1216.69,111.05M,-0.24
1991,2013-11-24,1220.36,1218.79,1222.15,1218.79,136.50M,0.62
1992,2013-11-21,1212.9,1210.73,1214.56,1206.5,123.10M,-0.04
1993,2013-11-20,1213.43,1208.48,1214.3,1207.53,179.89M,0.67
1994,2013-11-19,1205.34,1207.36,1208.74,1202.55,210.46M,-0.12
1995,2013-11-18,1206.78,1203.7,1212.3,1203.1,329.99M,0.33
1996,2013-11-17,1202.76,1197.85,1203.5,1197.59,20.41M,0.84
1997,2013-11-14,1192.76,1190.85,1193.58,1190.84,219.33M,0.61
1998,2013-11-13,1185.48,1187.12,1189.1,1183.37,169.75M,-0.26
1999,2013-11-12,1188.54,1191.48,1191.78,1185.76,135.63M,-0.11
2000,2013-11-11,1189.82,1193.0,1193.7,1189.03,286.02M,-0.12
2001,2013-11-10,1191.22,1191.65,1192.62,1189.67,75.08M,0.41
2002,2013-11-07,1186.4,1181.66,1188.68,1179.92,133.77M,0.6
2003,2013-11-06,1179.3,1178.18,1182.83,1177.25,-,0.56
2004,2013-11-05,1172.73,1176.91,1177.86,1171.09,131.57M,-0.16
2005,2013-11-04,1174.65,1169.96,1176.27,1168.91,185.44M,0.5
2006,2013-11-03,1168.79,1169.47,1170.42,1166.79,165.78M,0.6
2007,2013-10-31,1161.77,1153.2,1161.77,1151.7,132.48M,0.27
2008,2013-10-30,1158.64,1168.27,1169.31,1157.51,151.60M,-0.75
2009,2013-10-29,1167.45,1166.79,1170.17,1165.49,128.07M,0.29
2010,2013-10-28,1164.11,1173.16,1173.71,1163.71,110.90M,-0.6
2011,2013-10-27,1171.12,1170.08,1173.55,1169.71,109.48M,0.52
2012,2013-10-24,1165.1,1170.83,1171.62,1162.46,282.67M,-0.13
2013,2013-10-23,1166.67,1177.65,1177.65,1166.51,242.11M,-1.34
2014,2013-10-22,1182.46,1178.91,1182.46,1176.42,315.87M,0.39
2015,2013-10-21,1177.83,1181.13,1181.16,1176.12,132.83M,-0.12
2016,2013-10-20,1179.27,1175.75,1179.61,1172.68,113.42M,0.66
2017,2013-10-17,1171.56,1176.2,1179.56,1169.82,154.55M,-0.44
2018,2013-10-16,1176.69,1173.38,1177.55,1171.26,105.41M,0.27
2019,2013-10-15,1173.47,1172.94,1174.43,1165.4,164.39M,0.48
2020,2013-10-14,1167.87,1161.69,1168.54,1157.94,127.73M,0.64
2021,2013-10-13,1160.41,1172.89,1174.9,1160.41,105.23M,-0.59
2022,2013-10-10,1167.35,1161.51,1171.29,1160.8,201.99M,0.59
2023,2013-10-09,1160.51,1154.56,1166.78,1153.73,170.73M,0.09
2024,2013-10-08,1159.52,1158.8,1161.19,1154.89,244.30M,0.22
2025,2013-10-07,1156.94,1149.76,1156.94,1145.96,332.87M,0.34
2026,2013-10-06,1153.06,1150.14,1154.18,1148.83,117.95M,1.42
2027,2013-10-03,1136.91,1149.65,1151.3,1136.91,273.09M,-1.01
2028,2013-10-02,1148.53,1148.99,1157.93,1144.83,136.40M,-0.17
2029,2013-10-01,1150.47,1147.17,1150.79,1146.95,146.06M,0.7
2030,2013-09-30,1142.51,1142.97,1145.2,1137.32,287.57M,-0.48
2031,2013-09-29,1147.99,1139.26,1150.64,1139.26,135.89M,1.07
2032,2013-09-24,1135.82,1141.85,1141.85,1133.96,184.67M,-0.16
2033,2013-09-23,1137.66,1133.46,1148.66,1133.18,118.70M,0.71
2034,2013-09-22,1129.62,1124.92,1132.55,1121.26,73.62M,0.56
2035,2013-09-17,1123.38,1115.5,1123.56,1109.0,112.66M,0.66
2036,2013-09-16,1116.05,1118.51,1120.66,1114.15,122.83M,0.35
2037,2013-09-15,1112.16,1103.42,1112.16,1102.73,115.29M,1.6
2038,2013-09-12,1094.62,1098.8,1100.29,1094.62,171.96M,-0.27
2039,2013-09-11,1097.62,1096.08,1101.66,1094.85,128.50M,0.16
2040,2013-09-10,1095.89,1087.84,1097.19,1086.55,199.13M,1.41
2041,2013-09-09,1080.65,1071.34,1081.34,1070.71,144.73M,1.13
2042,2013-09-08,1068.62,1087.26,1088.57,1068.62,105.23M,-1.24
2043,2013-09-03,1082.06,1089.08,1090.26,1076.86,160.77M,-0.8
2044,2013-09-02,1090.82,1088.7,1090.82,1084.43,91.61M,0.52
2045,2013-09-01,1085.23,1083.9,1085.81,1081.88,100.03M,0.33
2046,2013-08-29,1081.68,1077.6,1081.68,1071.2,219.45M,1.12
2047,2013-08-28,1069.69,1057.68,1069.69,1052.9,170.98M,0.89
2048,2013-08-27,1060.23,1073.85,1073.85,1058.05,231.33M,-2.02
2049,2013-08-26,1082.09,1093.29,1093.35,1082.03,91.34M,-1.18
2050,2013-08-25,1095.01,1098.39,1099.12,1078.38,44.38M,-0.02
2051,2013-08-22,1095.28,1096.69,1098.18,1094.32,68.11M,-0.18
2052,2013-08-21,1097.22,1099.08,1100.16,1096.23,65.30M,-0.21
2053,2013-08-20,1099.54,1099.74,1100.55,1096.53,75.69M,-0.23
2054,2013-08-19,1102.02,1102.07,1104.07,1099.83,99.12M,0.1
2055,2013-08-18,1100.97,1098.98,1101.0,1096.78,53.68M,0.16
2056,2013-08-15,1099.26,1104.52,1105.74,1098.39,152.56M,-0.71
2057,2013-08-14,1107.13,1106.54,1108.03,1103.79,109.37M,0.15
2058,2013-08-13,1105.49,1101.46,1106.69,1101.45,114.63M,0.58
2059,2013-08-12,1099.09,1099.34,1100.66,1095.97,110.75M,0.1
2060,2013-08-11,1098.02,1097.93,1099.79,1095.57,54.91M,0.03
2061,2013-08-08,1097.66,1098.06,1100.66,1096.16,108.17M,0.11
2062,2013-08-07,1096.44,1094.57,1098.79,1092.36,124.01M,-0.01
2063,2013-08-06,1096.52,1097.58,1099.35,1095.48,119.09M,-0.33
2064,2013-08-05,1100.16,1101.66,1103.88,1097.43,116.20M,-0.13
2065,2013-08-04,1101.56,1099.39,1102.25,1098.28,192.09M,0.25
2066,2013-08-01,1098.83,1095.31,1099.85,1093.88,129.22M,0.44
2067,2013-07-31,1094.06,1094.03,1094.26,1088.86,85.53M,0.08
2068,2013-07-30,1093.16,1105.52,1105.52,1086.72,229.57M,-1.3
2069,2013-07-29,1107.6,1110.66,1112.13,1106.2,77.57M,-0.29
2070,2013-07-28,1110.84,1113.51,1113.93,1109.69,57.48M,0.03
2071,2013-07-25,1110.56,1114.79,1114.79,1106.83,160.66M,-0.56
2072,2013-07-24,1116.76,1112.38,1119.23,1111.3,235.12M,0.38
2073,2013-07-23,1112.52,1114.38,1114.63,1111.19,90.86M,0.03
2074,2013-07-22,1112.14,1111.96,1112.97,1109.39,70.63M,0.21
2075,2013-07-21,1109.8,1112.18,1112.18,1106.79,68.27M,-0.13
2076,2013-07-18,1111.21,1110.2,1111.88,1107.12,142.66M,0.29
2077,2013-07-17,1108.04,1103.85,1108.45,1100.43,194.47M,0.41
2078,2013-07-15,1103.47,1105.01,1105.86,1101.83,140.65M,0.15
2079,2013-07-14,1101.77,1099.26,1103.85,1099.19,87.18M,0.53
2080,2013-07-11,1096.0,1098.94,1098.94,1094.04,131.65M,0.64
2081,2013-07-10,1089.05,1089.48,1090.17,1086.67,55.78M,0.03
2082,2013-07-09,1088.69,1089.25,1090.5,1086.31,160.49M,0.06
2083,2013-07-08,1088.01,1084.0,1088.01,1083.48,76.01M,0.44
2084,2013-07-07,1083.19,1078.5,1083.19,1077.81,87.78M,0.71
2085,2013-07-04,1075.51,1073.47,1078.67,1072.55,107.11M,0.25
2086,2013-07-03,1072.8,1078.6,1079.15,1068.13,123.31M,-0.7
2087,2013-07-02,1080.32,1080.45,1080.68,1077.6,64.48M,0.34
2088,2013-07-01,1076.63,1074.89,1076.8,1071.33,52.31M,0.48
2089,2013-06-30,1071.45,1072.87,1073.4,1069.61,60.82M,0.18
2090,2013-06-27,1069.56,1071.39,1074.71,1067.77,140.65M,-0.11
2091,2013-06-26,1070.71,1071.02,1075.2,1069.23,72.16M,0.13
2092,2013-06-25,1069.35,1073.96,1075.87,1069.35,115.68M,-0.2
2093,2013-06-24,1071.52,1082.48,1085.29,1070.89,179.85M,-1.37
2094,2013-06-23,1086.35,1085.27,1088.08,1081.01,114.13M,-0.11
2095,2013-06-20,1087.6,1092.27,1092.52,1086.69,235.27M,-1.12
2096,2013-06-19,1099.92,1105.39,1106.34,1098.5,189.37M,-0.26
2097,2013-06-18,1102.78,1102.63,1102.78,1100.32,89.18M,0.05
2098,2013-06-17,1102.19,1101.61,1104.04,1100.75,110.01M,0.44
2099,2013-06-16,1097.38,1094.51,1098.02,1093.7,70.42M,0.39
2100,2013-06-13,1093.11,1090.54,1094.75,1087.0,237.08M,-0.81
2101,2013-06-12,1102.09,1102.89,1104.97,1099.99,163.97M,-0.18
2102,2013-06-11,1104.08,1111.11,1111.72,1102.34,114.60M,-0.7
2103,2013-06-10,1111.89,1109.11,1111.89,1107.54,107.32M,0.32
2104,2013-06-09,1108.35,1110.33,1110.98,1106.56,131.10M,0.63
2105,2013-06-06,1101.46,1100.87,1104.18,1099.22,105.76M,-0.22
2106,2013-06-05,1103.87,1105.98,1106.07,1102.04,96.94M,-0.6
2107,2013-06-04,1110.52,1108.62,1111.03,1107.31,99.38M,0.23
2108,2013-06-03,1107.96,1103.08,1108.38,1100.73,173.40M,0.53
2109,2013-06-02,1102.09,1099.71,1102.13,1098.36,68.22M,-0.52
2110,2013-05-30,1107.9,1105.86,1110.35,1101.76,182.66M,-0.11
2111,2013-05-29,1109.12,1117.47,1118.06,1108.38,121.81M,-0.8
2112,2013-05-28,1118.01,1108.92,1118.6,1108.92,215.01M,1.5
2113,2013-05-27,1101.53,1102.2,1102.53,1098.68,114.11M,0.13
2114,2013-05-26,1100.1,1095.1,1100.24,1095.1,153.66M,0.79
2115,2013-05-23,1091.44,1097.27,1097.27,1087.85,248.85M,-1.57
2116,2013-05-22,1108.84,1109.58,1110.7,1104.67,126.29M,0.0
2117,2013-05-21,1108.79,1106.77,1109.62,1104.12,210.43M,0.31
2118,2013-05-20,1105.37,1097.23,1106.56,1095.68,98.57M,0.73
2119,2013-05-19,1097.36,1093.74,1097.36,1092.24,95.06M,0.76
2120,2013-05-16,1089.06,1090.29,1092.82,1087.86,147.42M,1.12
2121,2013-05-13,1077.02,1070.76,1078.52,1068.8,177.17M,0.89
2122,2013-05-12,1067.55,1080.6,1080.92,1066.56,120.98M,-0.8
2123,2013-05-09,1076.17,1089.23,1089.62,1076.17,182.21M,-1.03
2124,2013-05-08,1087.4,1088.53,1090.72,1085.66,197.55M,-0.09
2125,2013-05-07,1088.41,1088.58,1089.12,1085.24,91.56M,0.12
2126,2013-05-06,1087.06,1080.29,1087.27,1079.19,65.00M,0.63
2127,2013-05-05,1080.21,1085.15,1086.56,1077.23,91.16M,-0.06
2128,2013-05-02,1080.85,1080.14,1082.32,1077.94,130.21M,-0.03
2129,2013-05-01,1081.21,1082.78,1087.7,1080.32,164.12M,-0.16
2130,2013-04-30,1082.95,1076.57,1082.95,1074.53,92.16M,0.84
2131,2013-04-29,1073.9,1073.82,1077.04,1073.09,58.06M,0.06
2132,2013-04-28,1073.27,1074.87,1075.33,1071.69,43.22M,-0.52
2133,2013-04-25,1078.85,1081.99,1083.21,1076.88,197.61M,-0.7
2134,2013-04-24,1086.41,1083.11,1088.58,1081.95,90.47M,0.63
2135,2013-04-23,1079.66,1069.44,1079.66,1069.18,75.47M,0.59
2136,2013-04-22,1073.35,1074.66,1080.67,1066.72,106.49M,0.12
2137,2013-04-21,1072.11,1073.85,1075.01,1064.49,106.78M,-0.18
2138,2013-04-18,1074.03,1084.44,1084.81,1073.08,150.36M,-1.1
2139,2013-04-17,1085.95,1094.52,1094.82,1083.83,107.71M,-0.92
2140,2013-04-14,1096.08,1096.57,1099.73,1093.85,97.89M,-0.03
2141,2013-04-11,1096.43,1100.22,1102.21,1095.74,137.35M,-0.19
2142,2013-04-10,1098.47,1096.12,1101.15,1094.14,83.09M,0.34
2143,2013-04-09,1094.76,1095.6,1095.88,1093.05,94.06M,0.11
2144,2013-04-08,1093.6,1092.53,1096.17,1090.22,110.32M,0.27
2145,2013-04-07,1090.65,1091.63,1096.77,1089.12,56.48M,-0.32
2146,2013-04-04,1094.17,1103.33,1103.33,1093.91,97.22M,-0.85
2147,2013-04-03,1103.59,1103.95,1104.97,1101.74,93.37M,-0.06
2148,2013-04-02,1104.22,1102.62,1105.44,1101.17,100.79M,0.38
2149,2013-03-28,1100.04,1105.04,1105.94,1099.0,143.04M,-0.65
2150,2013-03-27,1107.23,1113.81,1114.05,1104.24,86.95M,-0.42
2151,2013-03-24,1111.85,1110.89,1112.84,1106.51,137.56M,0.7
2152,2013-03-21,1104.14,1113.37,1113.78,1102.69,114.57M,-0.76
2153,2013-03-20,1112.58,1114.17,1115.99,1110.91,122.09M,0.06
2154,2013-03-19,1111.86,1107.55,1115.34,1105.45,101.87M,0.55
2155,2013-03-18,1105.82,1091.46,1110.04,1090.38,113.29M,0.52
2156,2013-03-17,1100.05,1107.89,1108.62,1098.89,111.21M,-0.37
2157,2013-03-14,1104.11,1104.05,1108.1,1103.29,283.62M,0.06
2158,2013-03-13,1103.43,1103.18,1106.07,1098.07,128.31M,-0.01
2159,2013-03-12,1103.49,1105.84,1106.73,1102.1,71.47M,0.18
2160,2013-03-11,1101.51,1103.64,1105.4,1101.08,107.07M,-0.13
2161,2013-03-10,1102.89,1105.75,1113.94,1102.89,133.76M,0.59
2162,2013-03-07,1096.38,1100.65,1101.51,1096.37,134.95M,-0.21
2163,2013-03-06,1098.72,1099.44,1100.47,1097.13,163.82M,0.19
2164,2013-03-05,1096.59,1091.06,1098.09,1090.9,99.14M,0.85
2165,2013-03-04,1087.37,1083.4,1088.31,1080.49,95.69M,0.14
2166,2013-03-03,1085.89,1091.25,1091.63,1084.87,61.58M,-0.44
2167,2013-02-28,1090.67,1090.81,1091.66,1087.95,107.32M,0.55
2168,2013-02-27,1084.72,1087.37,1087.72,1083.87,121.12M,-0.14
2169,2013-02-26,1086.2,1081.21,1087.12,1079.51,169.99M,-0.27
2170,2013-02-25,1089.14,1088.66,1091.38,1087.15,101.85M,0.31
2171,2013-02-21,1085.8,1085.33,1092.94,1085.33,407.27M,-1.7
2172,2013-02-20,1104.53,1094.12,1104.53,1093.94,133.77M,1.24
2173,2013-02-19,1091.04,1086.98,1093.45,1086.49,93.98M,0.38
2174,2013-02-18,1086.86,1091.8,1092.26,1085.23,116.76M,-0.4
2175,2013-02-17,1091.19,1090.25,1094.45,1088.89,129.15M,0.36
2176,2013-02-14,1087.23,1091.77,1092.0,1084.58,113.66M,-0.45
2177,2013-02-13,1092.09,1098.59,1099.11,1090.82,131.20M,-0.4
2178,2013-02-12,1096.52,1089.96,1097.11,1086.62,88.58M,0.7
2179,2013-02-11,1088.92,1085.02,1089.97,1084.15,77.48M,0.54
2180,2013-02-10,1083.12,1088.15,1088.43,1083.1,80.87M,0.18
2181,2013-02-07,1081.17,1079.11,1081.25,1076.82,150.62M,0.61
2182,2013-02-06,1074.65,1078.35,1080.33,1073.27,107.23M,0.09
2183,2013-02-05,1073.73,1063.1,1074.47,1062.5,69.00M,0.95
2184,2013-02-04,1063.67,1063.62,1066.4,1059.52,168.08M,0.05
2185,2013-02-03,1063.09,1061.5,1063.09,1060.06,77.90M,1.56
2186,2013-01-31,1046.72,1048.04,1051.81,1043.86,113.77M,-0.08
2187,2013-01-30,1047.59,1059.64,1061.66,1046.04,103.59M,-0.97
2188,2013-01-29,1057.89,1066.72,1067.45,1054.96,103.44M,-0.78
2189,2013-01-28,1066.18,1064.42,1067.27,1060.83,74.75M,0.4
2190,2013-01-27,1061.95,1071.65,1072.67,1061.73,60.28M,-0.19
2191,2013-01-24,1063.98,1066.47,1067.34,1059.98,245.56M,-0.58
2192,2013-01-23,1070.17,1069.98,1078.12,1068.0,98.93M,0.9
2193,2013-01-21,1060.61,1056.78,1061.14,1049.09,104.82M,0.36
2194,2013-01-20,1056.83,1068.47,1069.44,1055.62,103.98M,-1.31
2195,2013-01-17,1070.86,1068.36,1071.07,1067.08,60.88M,0.08
2196,2013-01-16,1069.99,1070.53,1072.45,1063.47,133.87M,-0.11
2197,2013-01-15,1071.2,1078.99,1080.7,1069.96,106.44M,-0.74
2198,2013-01-14,1079.24,1082.22,1084.56,1077.14,85.76M,0.01
2199,2013-01-13,1079.18,1081.35,1082.51,1077.89,161.95M,-0.62
2200,2013-01-10,1085.95,1082.8,1086.41,1074.29,163.16M,0.91
2201,2013-01-09,1076.15,1074.34,1076.15,1072.78,124.06M,0.42
2202,2013-01-08,1071.64,1070.94,1075.36,1069.39,204.08M,-0.15
2203,2013-01-07,1073.24,1079.05,1079.05,1071.91,121.63M,-0.62
